_ID_;_NAME_;_MODEL_;_PRICE_;_DESCRIPTION_;_IMAGES_
3898;"Светодиодный встроенный светильник Ledcoin AL513 12Вт 6500K";80339;120.0000;"<p>Встроенный LED светильник Ledcoin AL513</p>
<p>Светодиодный светильник типа downlight</p><p>Светильники для основного освещения жилых и коммерческих помещений, гостиниц, офисов и т.д.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности встроенного светодиодного светильника Ledcoin AL513 12Вт белого цвета квадратной формы:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется.</li>
<li><b class=""ledcoin_product_descr"">Встроенный драйвер</b> и современные электронные комплектующие обеспечивают надежную и стабильную работу светильника.</li>
<li><b class=""ledcoin_product_descr"">Качественный свет</b> Мгновенное включение и ровное комфортное свечение без мерцания и пульсации.</li>
<li><b class=""ledcoin_product_descr"">Оптимальная цена</b> Благодаря оптимизированному решению имеет привлекательную цену</li>
<li><b class=""ledcoin_product_descr"">Экономичность</b> Экономия до 90% электроэнергии по сравнению с обычными светильниками под лампу</li>
<b class=""ledcoin_product_descr"">Гарантия 1 год</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80339/80339_AL513_inter-min.jpg,catalog/80339/80339_AL513_photo1-min.jpg,catalog/80339/AL513_energy_label-min.jpg
3899;"Светодиодный встроенный светильник Ledcoin AL513 18Вт 6500K";80340;165.0000;"<p>Встроенный LED светильник Ledcoin AL513</p>
<p>Светодиодный светильник типа downlight</p><p>Светильники для основного освещения жилых и коммерческих помещений, гостиниц, офисов и т.д.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности встроенного светодиодного светильника Ledcoin AL513 18Вт белого цвета квадратной формы:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется.</li>
<li><b class=""ledcoin_product_descr"">Встроенный драйвер</b> и современные электронные комплектующие обеспечивают надежную и стабильную работу светильника.</li>
<li><b class=""ledcoin_product_descr"">Качественный свет</b> Мгновенное включение и ровное комфортное свечение без мерцания и пульсации.</li>
<li><b class=""ledcoin_product_descr"">Оптимальная цена</b> Благодаря оптимизированному решению имеет привлекательную цену</li>
<li><b class=""ledcoin_product_descr"">Экономичность</b> Экономия до 90% электроэнергии по сравнению с обычными светильниками под лампу</li>
<b class=""ledcoin_product_descr"">Гарантия 1 год</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80340/AL513_energy_label-min.jpg,catalog/80340/80340_AL513_photo1-min.jpg,catalog/80340/80340_AL513_inter-min.jpg
3900;"Светодиодный встроенный светильник Ledcoin AL513 22Вт 6500K";80341;235.0000;"<p>Встроенный LED светильник Ledcoin AL513</p>
<p>Светодиодный светильник типа downlight</p><p>Светильники для основного освещения жилых и коммерческих помещений, гостиниц, офисов и т.д.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности встроенного светодиодного светильника Ledcoin AL513 22Вт белого цвета квадратной формы:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется.</li>
<li><b class=""ledcoin_product_descr"">Встроенный драйвер</b> и современные электронные комплектующие обеспечивают надежную и стабильную работу светильника.</li>
<li><b class=""ledcoin_product_descr"">Качественный свет</b> Мгновенное включение и ровное комфортное свечение без мерцания и пульсации.</li>
<li><b class=""ledcoin_product_descr"">Оптимальная цена</b> Благодаря оптимизированному решению имеет привлекательную цену</li>
<li><b class=""ledcoin_product_descr"">Экономичность</b> Экономия до 90% электроэнергии по сравнению с обычными светильниками под лампу</li>
<b class=""ledcoin_product_descr"">Гарантия 1 год</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80341/AL513_energy_label-min.jpg,catalog/80341/80341_AL513_photo1-min.jpg,catalog/80341/80341_AL513_inter-min.jpg
3901;"Трековый светильник Ledcoin ML433 под лампу белый";80318;218.0000;"<p>Светильники трековые под лампу GX53 Ledcoin ML433</p>
<p>Расширение серии декоративных трековых светильников под лампу GX53</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности трекового светильника Ledcoin ML433 под лампу GX53 белого цвета:</h2>
<li><b class=""ledcoin_product_descr"">Высококачественные материалы и комплектующие</b> Корпус светильников изготовлен из качественного металла и пластика в сочетании с качественными комплектующими.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GX53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения и направить свет в нужном направлении благодаря поворотным механизмам.</li>
<li><b class=""ledcoin_product_descr"">Допустимые параметры ламп</b> компактный дизайн светильника требует установки led ламп GX53 только с цоколем GX53 и мощностью до 13Вт</li>
<li><b class=""ledcoin_product_descr"">Удобный монтаж</b> Благодаря простой и продуманной конструкции легко осуществляется доступ к патрону для установки и замены лампы</li>
<li><b class=""ledcoin_product_descr"">Широкий выбор моделей</b>&nbsp;позволяет сочетать различные светильники серии и создавать необходимый светодизайн, придерживаясь эстетики в дизайне интерьера. Вы можете выбрать или объединить в комбинацию трековые и накладные светильники на <a href=""https://feron.ua/aktsentnoye-osveshcheniye/svetodiodnaya-podsvetka/nakladnoj-svetilnik-povorotnyj-ledcoin-ml411-1-pod-lampu-belyj-80312/"">один</a>, <a href=""https://feron.ua/aktsentnoye-osveshcheniye/svetodiodnaya-podsvetka/nakladnoj-svetilnik-povorotnyj-ledcoin-ml411-2-pod-lampu-belyj-80314/"">два</a> или <a href=""https://feron.ua/aktsentnoye-osveshcheniye/svetodiodnaya-podsvetka/nakladnoj-svetilnik-povorotnyj-ledcoin-ml411-3-pod-lampu-belyj-80316/"">три</a> лампы и стильно оформить ваш интерьер.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80318/80318_ML433_inter1-min.jpg,catalog/80318/ML433_ERP-label-min.jpg,catalog/80318/80318_ML433_inter2-min.jpg,catalog/80318/80318_ML433_photo-min.jpg
3902;"Трековый светильник Ledcoin ML433 под лампу черный";80319;220.0000;"<p>Светильники трековые под лампу GX53 Ledcoin ML433</p>
<p>Расширение серии декоративных трековых светильников под лампу GX53</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности трекового светильника Ledcoin ML433 под лампу GX53 черного цвета:</h2>
<li><b class=""ledcoin_product_descr"">Высококачественные материалы и комплектующие</b> Корпус светильников изготовлен из качественного металла и пластика в сочетании с качественными комплектующими.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GX53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения и направить свет в нужном направлении благодаря поворотным механизмам.</li>
<li><b class=""ledcoin_product_descr"">Допустимые параметры ламп</b> компактный дизайн светильника требует установки led ламп GX53 только с цоколем GX53 и мощностью до 13Вт</li>
<li><b class=""ledcoin_product_descr"">Удобный монтаж</b> Благодаря простой и продуманной конструкции легко осуществляется доступ к патрону для установки и замены лампы</li>
<li><b class=""ledcoin_product_descr"">Широкий выбор моделей</b>&nbsp;позволяет сочетать различные светильники серии и создавать необходимый светодизайн, придерживаясь эстетики в дизайне интерьера. Вы можете выбрать или объединить в комбинацию трековые и накладные светильники на <a href=""https://feron.ua/aktsentnoye-osveshcheniye/svetodiodnaya-podsvetka/nakladnoj-svetilnik-povorotnyj-ledcoin-ml411-1-pod-lampu-chernyj-80313/"">один</a>, <a href=""https://feron.ua/aktsentnoye-osveshcheniye/svetodiodnaya-podsvetka/nakladnoj-svetilnik-povorotnyj-ledcoin-ml411-2-pod-lampu-chernyj-80315/"">два</a> или <a href=""https://feron.ua/aktsentnoye-osveshcheniye/svetodiodnaya-podsvetka/nakladnoj-svetilnik-povorotnyj-ledcoin-ml411-3-pod-lampu-chernyj-80317/"">три</a> лампы и стильно оформить ваш интерьер.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80319/80319_ML433_inter1-min.jpg,catalog/80319/ML433_ERP-label-min.jpg,catalog/80319/80319_ML433_inter2-min.jpg,catalog/80319/80319_ML433_photo-min.jpg
3903;"Накладной светильник Ledcoin ML400 под лампу белый";80308;120.0000;"<p>Накладные светильники под лампу GX53 Ledcoin ML400</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника Ledcoin ML400 под лампу GX53 белого цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80308/80308_ML400_inter2-min.jpg,catalog/80308/80308_ML400_inter1-min.jpg,catalog/80308/80308_ML400_photo-min.jpg,catalog/80308/ML400_ERP-label-min.jpg
3904;"Накладной светильник Ledcoin ML400 под лампу черный";80309;120.0000;"<p>Накладные светильники под лампу GX53 Ledcoin ML400</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника Ledcoin ML400 под лампу GX53 черного цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80309/ML400_ERP-label-min.jpg,catalog/80309/80309_ML400_photo-min.jpg,catalog/80309/80309_ML400_inter2-min.jpg,catalog/80309/80309_ML400_inter1-min.jpg
3905;"Накладной светильник Ledcoin ML401 под лампу белый";80310;150.0000;"<p>Накладные светильники под лампу GX53 Ledcoin ML401</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника Ledcoin ML401 под лампу GX53 белого цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80310/ML401_ERP-label-min.jpg,catalog/80310/80310_ML401_photo-min.jpg,catalog/80310/80310_ML401_inter2-min.jpg,catalog/80310/80310_ML401_inter1-min.jpg
3906;"Накладной светильник Ledcoin ML401 под лампу черный";80311;150.0000;"<p>Накладные светильники под лампу GX53 Ledcoin ML401</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника Ledcoin ML401 под лампу GX53 черного цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80311/ML401_ERP-label-min.jpg,catalog/80311/80311_ML401_photo-min.jpg,catalog/80311/80311_ML401_inter2-min.jpg,catalog/80311/80311_ML401_inter1-min.jpg
3907;"Накладной поворотный светильник Ledcoin ML411-1 под лампу белый";80312;220.0000;"<p>Накладные поворотные светильники под лампу GX53 Ledcoin МL411-1</p>
<p>Серия поворотных светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника поворотного&nbsp;<span style=""color: inherit; font-family: inherit;"">Ledcoin ML411-1 под лампу GX53 белого цвета:</span></h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80312/80312_ML411-1_inter1-min.jpg,catalog/80312/80312_ML411-1_inter2-min.jpg,catalog/80312/80312_ML411-1_photo-min.jpg,catalog/80312/ML411-1_ERP-label-min.jpg
3908;"Накладной поворотный светильник Ledcoin ML411-1 под лампу черный";80313;220.0000;"<p>Накладные поворотные светильники под лампу GX53 Ledcoin МL411-1</p>
<p>Серия поворотных светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника поворотного&nbsp;<span style=""color: inherit; font-family: inherit;"">Ledcoin ML411-1 под лампу GX53 черного цвета:</span></h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80313/80313_ML411-1_inter1-min.jpg,catalog/80313/80313_ML411-1_inter2-min.jpg,catalog/80313/80313_ML411-1_photo-min.jpg,catalog/80313/ML411-1_ERP-label-min.jpg
3909;"Накладной поворотный светильник Ledcoin ML411-2 под лампу белый";80314;450.0000;"<p>Накладные поворотные светильники под лампу GX53 Ledcoin МL411-2</p>
<p>Серия поворотных светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника поворотного&nbsp;<span style=""color: inherit; font-family: inherit;"">Ledcoin ML411-2 под лампу GX53 белого цвета:</span></h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80314/ML411-2_ERP-label-min.jpg,catalog/80314/80314_ML411-2_photo-min.jpg,catalog/80314/80314_ML411-2_inter2-min.jpg,catalog/80314/80314_ML411-2_inter1-min.jpg
3910;"Накладной поворотный светильник Ledcoin ML411-2 под лампу черный";80315;450.0000;"<p>Накладные поворотные светильники под лампу GX53 Ledcoin МL411-2</p>
<p>Серия поворотных светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного поворотного светильника Ledcoin ML411-2 под лампу GX53 черного цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80315/ML411-2_ERP-label-min.jpg,catalog/80315/80315_ML411_inter2-min.jpg,catalog/80315/80315_ML411_inter1-min.jpg,catalog/80315/80315_ML411-2_photo-min.jpg
3911;"Накладной поворотный светильник Ledcoin ML411-3 под лампу белый";80316;650.0000;"<p>Накладные поворотные светильники под лампу GX53 Ledcoin МL411-3</p>
<p>Серия поворотных светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных
помещений, подсветка полок и ниш, освещение торговых витрин, освещение квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника поворотного<span style=""color: inherit; font-family: inherit;"">&nbsp;Ledcoin ML411-3 под лампу GX53 белого цвета:</span></h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом</b> Модели оснащены патроном GХ53, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 13Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";catalog/80316/80316_ML411-3_inter1-min.jpg,catalog/80316/80316_ML411-3_inter2-min.jpg,catalog/80316/80316_ML411-3_photo-min.jpg,catalog/80316/ML411-3_ERP-label-min.jpg
3913;"Накладной поворотный светильник Ledcoin ML314-1 под лампу белый";80373;220.0000;"<p>Накладные поворотные светильники под лампу MR16 Ledcoin МL314-1</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного светильника поворотного&nbsp;<span style=""color: inherit; font-family: inherit;"">Ledcoin ML314-1 под лампу белого цвета:</span></h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом.</b> Модели оснащены патроном GU10, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 35Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";"catalog/80373/ml314-1_80373-min.jpg,catalog/80373/ML314-1_80373 3-min.jpg,catalog/80373/ml314-1_803732-min.jpg"
3914;"Накладной поворотный светильник Ledcoin ML314-1 под лампу черный";80374;220.0000;"<p>Накладные поворотные светильники под лампу MR16 Ledcoin МL314-1</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного поворотного светильника Ledcoin ML314-1 под лампу черного цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом.</b> Модели оснащены патроном GU10, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 35Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";"catalog/80374/ML314-1_80374 2-min.jpg,catalog/80374/ML314-1_80374 3-min.jpg,catalog/80374/ml314-1_80373-min.jpg"
3915;"Накладной поворотный светильник Ledcoin ML314-2 под лампу белый";80375;470.0000;"<p>Накладные поворотные светильники под лампу MR16 Ledcoin МL314-2</p>
<p>Серия светильников с оптимизированной конструкцией</p>
<p>Светильники предназначены для общего и декоративного освещения жилых и общественных помещений, подсветки полок и ниш, освещения торговых витрин, освещения квартир.</p>
<h2 class=""ledcoin_product_descr"">Преимущества и особенности накладного поворотного светильника Ledcoin ML314-2 под лампу белого цвета:</h2>
<li><b class=""ledcoin_product_descr"">Классический дизайн.</b> Светильники отличаются лаконичной формой, позволяющей использовать их в жилых и коммерческих интерьерах.</li>
<li><b class=""ledcoin_product_descr"">Управление светом.</b> Модели оснащены патроном GU10, что позволит самостоятельно подобрать лампу нужной яркости и цветовой температуры свечения.</li>
<li><b class=""ledcoin_product_descr"">Допустимая мощность для ламп 35Вт</b></li>
<li><b class=""ledcoin_product_descr"">Легкий монтаж</b> Благодаря простой и продуманной конструкции легко монтируется и заменяется. Светильники устанавливаются накладным монтажом на плоскую поверхность.
</li><li><b class=""ledcoin_product_descr"">Выгодная цена</b> Светильники имеют оптимизированную конструкцию, позволяющую при сохранении привлекательного дизайна и необходимого функционала обеспечивает более выгодную цену.</li>
<b class=""ledcoin_product_descr"">Гарантия 2 года</b>

<p>Технические характеристики могут изменяться в зависимости от партии</p>";"catalog/80375/ml314-2_80375-min.jpg,catalog/80375/ml314-2_803752-min.jpg,catalog/80375/ML314-2_80375 3-min.jpg"
